YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202504,201427,1250746,1,0.89,SW,HOPSON,36.22,-82.13,3613200,827800
202504,201426,1250740,1,0.0,N,MOORELAND HGTS,35.92,-83.9,3555200,8354000
202504,201426,1250741,1,1.12,W,LYONS VIEW,35.92,-84.02,3555200,841200
202504,201426,1250742,1,0.69,N,FOUNTAIN CITY,36.04,-83.93,362400,8355800
202504,201426,1250743,1,1.49,SSE,FENNEL STORE,36.15,-83.61,369000,8336600
202504,199744,1235828,1,1.99,W,PORTLAND,36.5835,-86.5556,3635010,8633336
202504,199744,1235832,1,0.41,S,BRIGHAM HILL,36.4641,-87.6787,3627846,8740722
202504,199744,1235836,1,2.54,E,DE PRIEST BEND,35.7353,-87.7751,3544118,8746506
202504,199744,1235838,1,1.41,ESE,CHEAP HILL,36.3191,-87.1286,3619146,877716
202504,199903,1237317,1,2.09,N,SHEYBOGAN,35.7803,-86.0722,3546818,864332
202504,199955,1237696,1,1.33,WNW,BROWN XRDS,35.08,-87.42,354800,8725200
202504,199955,1237696,2,1.37,NW,BROWN XRDS,35.0841,-87.417,355046,8725020
202504,199955,1237696,3,0.66,N,BROWN XRDS,35.0795,-87.3998,354770,8723988
202504,199955,1237696,4,0.83,W,BROWN XRDS,35.0707,-87.4146,354242,8724876
202504,199955,1237696,5,1.24,W,BROWN XRDS,35.073,-87.4217,354380,8725302
202504,199614,1234553,1,2.16,NW,MODEL,36.67,-88.0,3640200,8800
202504,199614,1234553,2,1.8,ENE,TOBACCOPORT,36.66,-87.85,3639600,8751000
202504,199614,1234553,3,2.98,NNW,NEW HAVEN,36.54,-87.82,3632400,8749200
202504,199614,1234553,4,2.66,NE,THROCKMORTON,36.46,-87.6,3627600,8736000
202504,199614,1234553,5,4.33,SE,CUMBERLAND CITY,36.36,-87.59,3621600,8735400
202504,199614,1234553,6,4.66,WSW,CARLISLE,36.41,-87.85,3624600,8751000
202504,199614,1234554,1,0.56,E,NASHVILLE CORNELIA F,36.18,-86.69,3610800,8641400
202504,199614,1234554,2,2.17,SW,NASHVILLE CORNELIA F,36.16,-86.73,369600,8643800
202504,199614,1234554,3,0.89,NE,BRENTWOOD,36.04,-86.77,362400,8646200
202504,199614,1234554,4,0.56,E,BRENTWOOD,36.03,-86.77,361800,8646200
202504,199614,1234554,5,5.53,S,BROOKLIN,35.97,-86.62,3558200,8637200
202504,199614,1234554,6,0.56,W,RURAL HILL,36.07,-86.64,364200,8638400
202504,199614,1234556,1,5.78,NNE,MALLORYS,36.03,-86.77,361800,8646200
202504,199614,1234556,2,3.63,ENE,NOLENSVILLE,35.97,-86.62,3558200,8637200
202504,199614,1234556,3,4.43,ESE,NOLENSVILLE,35.92,-86.61,3555200,8636600
202504,199614,1234556,4,1.68,E,TRINITY,35.92,-86.74,3555200,8644400
202504,199614,1234557,1,2.17,SE,PLANT,36.0,-87.89,3600,8753400
202504,199614,1234557,2,1.78,SE,LONELY,36.0,-87.83,3600,8749800
202504,199614,1234557,3,3.43,ENE,PRUETTE SPG,35.84,-87.76,3550400,8745600
202504,199614,1234557,4,0.89,SW,PRUETTE SPG,35.82,-87.83,3549200,8749800
202504,199614,1234558,1,5.27,WNW,LOBELVILLE,35.82,-87.83,3549200,8749800
202504,199614,1234558,2,3.98,W,LOBELVILLE,35.79,-87.82,3547400,8749200
202504,199614,1234558,3,2.67,NW,CHESTNUT GROVE,35.66,-87.85,3539600,8751000
202504,199614,1234558,4,3.06,NE,CHESTNUT GROVE,35.66,-87.78,3539600,8746800
202504,199614,1234558,5,0.89,NE,LOBELVILLE,35.79,-87.74,3547400,8744400
202504,199614,1234558,6,4.18,N,LOBELVILLE,35.84,-87.76,3550400,8745600
202504,199614,1235474,1,5.06,SW,LAMPLEY STORE,35.85,-87.216,3551000,8712960
202504,199614,1235474,2,2.63,NW,NEW HOPE,36.048,-87.182,362880,8710920
202504,199614,1235474,3,5.68,ENE,NEW HOPE,36.047,-87.054,362820,873240
202504,199614,1235474,4,3.57,NE,FERNVALE,35.989,-87.038,3559340,872280
202504,199614,1235474,5,5.04,N,FOREST HOME,36.053,-86.929,363180,8655740
202504,199614,1235474,6,0.75,SSE,FRANKLIN,35.91,-86.895,3554600,8653700
202504,199614,1235474,7,3.6,SSW,BENDING CHESTNUT,35.822,-87.125,3549320,877500
202504,199614,1235475,1,17.96,N,WALNUT GROVE,35.937,-86.618,3556220,8637080
202504,199614,1235475,2,8.01,NNW,WALNUT GROVE,35.79,-86.615,3547400,8636900
202504,199614,1235475,3,9.01,NNW,ROVER,35.79,-86.663,3547400,8639780
202504,199614,1235475,4,7.83,NW,ROVER,35.753,-86.695,3545180,8641700
202504,199614,1235475,5,5.6,NW,CEDAR GROVE,35.71,-86.697,3542600,8641820
202504,199614,1235475,6,30.15,WNW,CEDAR GROVE,35.822,-87.124,3549320,877440
202504,199614,1235475,7,23.61,NW,CEDAR GROVE,35.903,-86.913,3554180,8654780
202504,199614,1235476,1,2.74,NW,NEW HOPE,36.05,-87.182,363000,8710920
202504,199614,1235476,2,5.66,ENE,NEW HOPE,36.046,-87.054,362760,873240
202504,199614,1235476,3,3.41,NE,FERNVALE,35.988,-87.041,3559280,872460
202504,199614,1235476,4,4.98,N,FOREST HOME,36.052,-86.931,363120,8655860
202504,199614,1235476,5,3.6,ENE,NOLENSVILLE,35.969,-86.62,3558140,8637200
202504,199614,1235476,6,3.59,E,NOLENSVILLE,35.94,-86.617,3556400,8637020
202504,199614,1235476,7,3.75,S,BENDING CHESTNUT,35.816,-87.106,3548960,876360
202504,199614,1235476,8,4.97,SW,LAMPLEY STORE,35.851,-87.215,3551060,8712900
202504,199614,1235477,1,1.38,WSW,GREENLAWN,36.245,-86.594,3614700,8635640
202504,199614,1235477,2,1.89,WNW,HUNTERS PT,36.311,-86.301,3618660,8618060
202504,199614,1235477,3,2.82,SW,TAYLORSVILLE,36.239,-86.233,3614340,8613980
202504,199614,1235477,4,2.59,WSW,GREENWOOD,36.138,-86.274,368280,8616440
202504,199614,1235477,5,1.85,WSW,VESTA,36.063,-86.452,363780,8627120
202504,199614,1235477,6,1.61,SW,SUGGS CREEK,36.107,-86.524,366420,8631440
202504,199614,1235478,1,2.36,SSW,CENTERVILLE,36.248,-86.235,3614880,8614100
202504,199614,1235478,2,1.69,ENE,BELLWOOD,36.261,-86.123,3615660,867380
202504,199614,1235478,3,2.82,SSE,COTTAGE HOME,35.961,-86.015,3557660,86900
202504,199614,1235478,4,3.47,W,CAINSVILLE,35.979,-86.311,3558740,8618660
202504,199614,1235478,5,1.52,SW,VESTA,36.056,-86.441,363360,8626460
202504,199614,1235478,6,1.15,SE,MORENE,36.057,-86.237,363420,8614220
202504,199614,1235783,4,2.15,SSE,BRYANT STATION,35.493,-86.881,3529580,8652860
202504,199614,1235783,5,2.71,SSE,CAMPBELLS STATION,35.414,-86.961,3524840,8657660
202504,199614,1235783,6,3.1,SSE,SANDY HOOK,35.44,-87.225,3526400,8713500
202504,199614,1235783,1,1.48,NW,WATER VLY,35.787,-87.196,3547220,8711760
202504,199614,1235783,2,1.56,NNW,BETHEL,35.822,-87.126,3549320,877560
202504,199614,1235783,3,1.79,ENE,LEES CORNER,35.709,-86.8,3542540,8648000
202504,199614,1235796,1,2.69,NW,TEMPLOW,36.453,-86.269,3627180,8616140
202504,199614,1235796,2,5.49,NE,CATO,36.426,-85.98,3625560,8558800
202504,199614,1235796,3,1.38,S,PROVIDENCE,36.31,-86.15,3618600,869000
202504,199614,1235796,4,0.84,S,PAYNES STORE,36.388,-86.272,3623280,8616320
202504,199614,1235797,1,2.69,NW,TEMPLOW,36.453,-86.269,3627180,8616140
202504,199614,1235797,2,5.49,NE,CATO,36.426,-85.98,3625560,8558800
202504,199614,1235797,3,1.38,S,PROVIDENCE,36.31,-86.15,3618600,869000
202504,199614,1235797,4,0.84,S,PAYNES STORE,36.388,-86.272,3623280,8616320
202504,199744,1235840,1,2.0,NNW,OAK HILL,36.1259,-86.836,367554,8650160
202504,199744,1235842,1,1.67,N,OAK HILL,36.1238,-86.8252,367428,8649512
202504,199744,1235843,1,2.85,W,NASHVILLE TUNE ARPT,36.173,-86.9304,3610380,8655824
202504,199744,1235844,1,0.0,N,NASHVILLE TUNE ARPT,36.18,-86.88,3610800,8652800
202504,199744,1235845,1,0.68,NE,OAK HILL,36.1079,-86.8126,366474,8648756
202504,199955,1237699,1,2.05,NE,BROWN XRDS,35.0943,-87.3791,355658,8722746
202504,199955,1237699,2,1.95,NNE,BROWN XRDS,35.0944,-87.3826,355664,8722956
202504,199955,1237699,3,2.15,NNE,BROWN XRDS,35.0978,-87.3829,355868,8722974
202504,199955,1237699,4,2.57,NNE,BROWN XRDS,35.103,-87.379,356180,8722740
202504,199955,1237699,5,2.51,W,CENTER PT,35.1025,-87.3742,356150,8722452
202504,199955,1237759,1,1.14,SW,SOUTH FAIRVIEW,35.0364,-87.4815,352184,8728890
202504,199955,1237759,2,1.22,SSW,SOUTH FAIRVIEW,35.0349,-87.4811,352094,8728866
202504,199955,1237759,3,1.17,S,SOUTH FAIRVIEW,35.0331,-87.4698,351986,8728188
202504,199955,1237759,4,1.06,SSE,SOUTH FAIRVIEW,35.0353,-87.4648,352118,8727888
202504,199955,1237759,5,0.8,SSE,SOUTH FAIRVIEW,35.0388,-87.4665,352328,8727990
202504,199955,1237759,6,0.98,SSW,SOUTH FAIRVIEW,35.0381,-87.4796,352286,8728776
202504,199614,1234559,1,2.17,SE,PLANT,36.0,-87.89,3600,8753400
202504,199614,1234559,2,1.78,SE,LONELY,36.0,-87.83,3600,8749800
202504,199614,1234559,3,3.43,ENE,PRUETTE SPG,35.84,-87.76,3550400,8745600
202504,199614,1234559,4,0.89,SW,PRUETTE SPG,35.82,-87.83,3549200,8749800
202504,199614,1234560,1,5.27,WNW,LOBELVILLE,35.82,-87.83,3549200,8749800
202504,199614,1234560,2,3.98,W,LOBELVILLE,35.79,-87.82,3547400,8749200
202504,199614,1234560,3,2.67,NW,CHESTNUT GROVE,35.66,-87.85,3539600,8751000
202504,199614,1234560,4,3.06,NE,CHESTNUT GROVE,35.66,-87.78,3539600,8746800
202504,199614,1234560,5,0.89,NE,LOBELVILLE,35.79,-87.74,3547400,8744400
202504,199614,1234560,6,4.18,N,LOBELVILLE,35.84,-87.76,3550400,8745600
202504,199614,1234561,1,1.31,ESE,HUSTBURG,35.97,-87.95,3558200,8757000
202504,199614,1234561,2,2.76,N,LONELY,36.06,-87.85,363600,8751000
202504,199614,1234561,3,3.84,SSE,BOLD SPGS,35.92,-87.65,3555200,8739000
202504,199614,1234561,4,3.43,ESE,PRUETTE SPG,35.82,-87.76,3549200,8745600
202504,199614,1234562,1,1.31,ESE,HUSTBURG,35.97,-87.95,3558200,8757000
202504,199614,1234562,2,2.76,N,LONELY,36.06,-87.85,363600,8751000
202504,199614,1234562,3,3.84,SSE,BOLD SPGS,35.92,-87.65,3555200,8739000
202504,199614,1234562,4,3.43,ESE,PRUETTE SPG,35.82,-87.76,3549200,8745600
202504,199614,1234563,1,4.82,SW,ONLY,35.82,-87.76,3549200,8745600
202504,199614,1234563,2,3.93,NW,SPOT,35.92,-87.65,3555200,8739000
202504,199614,1234563,3,3.36,E,JONES VLY,35.77,-87.21,3546200,8712600
202504,199614,1234563,4,4.97,SSW,DUCK RIVER,35.66,-87.32,3539600,8719200
202504,199614,1234564,1,1.78,SW,CREWSTOWN,35.16,-87.47,359600,8728200
202504,199614,1234564,2,3.15,WSW,IRON CITY,35.0,-87.63,3500,8737800
202504,199614,1234564,3,2.19,SE,IRON CITY,35.0,-87.55,3500,8733000
202504,199614,1234564,4,1.49,SSE,BUSBY,35.1,-87.41,356000,8724600
202504,199614,1235075,1,2.35,SSW,LOBELVILLE,35.7516,-87.7731,3545096,8746386
202504,199614,1235798,1,0.76,WNW,ONLY,35.873,-87.713,3552380,8742780
202504,199614,1235798,2,3.75,NNE,PRIMM SPGS,35.87,-87.244,3552200,8714640
202504,199614,1235798,3,0.28,E,CHARTERSVILLE,35.72,-87.265,3543200,8715900
202504,199614,1235798,4,4.11,SE,AETNA,35.616,-87.46,3536960,8727600
202504,199614,1235798,5,4.97,NNW,PLEASANTVILLE,35.737,-87.732,3544220,8743920
202504,199614,1235800,1,4.96,SW,LAMPLEY STORE,35.853,-87.217,3551180,8713020
202504,199614,1235800,2,3.58,ENE,NOLENSVILLE,35.97,-86.621,3558200,8637260
202504,199614,1235800,3,1.49,NE,COLLEGE GROVE,35.792,-86.658,3547520,8639480
202504,199614,1235800,4,1.77,ESE,REEDS STORE,35.71,-86.741,3542600,8644460
202504,199614,1252345,1,0.67,N,OAK HILL,36.1097,-86.8184,366582,8649104
202504,201527,1251063,1,0.97,SSW,IRISH CUT,35.9868,-83.1858,3559208,8311148
202504,201527,1251063,2,1.03,NNW,WEST END,35.983,-83.2092,3558980,8312552
202504,201527,1251063,3,0.71,WSW,NEWPORT,35.9447,-83.1909,3556682,8311454
202504,201527,1251063,4,1.06,ENE,NEWPORT,35.9538,-83.1616,3557228,839696
202504,199744,1235847,1,1.61,NE,NASHVILLE,36.1883,-86.7621,3611298,8645726
202504,199744,1235849,1,1.04,SW,DONELSON,36.1605,-86.6644,369630,8639864
202504,199744,1235852,1,3.36,NE,BERRYS CHAPEL,36.0022,-86.835,36132,8650100
202504,199744,1235854,1,0.0,N,RIDGE TOP,36.38,-86.75,3622800,8645000
202504,199744,1235856,1,2.63,WNW,BERRY HILL,36.1396,-86.8105,368376,8648630
202504,199614,1235076,1,5.0,NNE,ASHLAND CITY,36.3469,-87.0356,3620814,872136
202504,199614,1235077,1,6.0,NE,ASHLAND CITY,36.3414,-86.9938,3620484,8659628
202504,199614,1235078,1,3.0,ESE,COOPERTOWN,36.4134,-86.9002,3624804,8654012
202504,199614,1235080,1,3.0,E,COOPERTOWN,36.43,-86.896,3625800,8653760
202504,199614,1235082,1,0.0,N,SPRINGFIELD,36.5,-86.88,3630000,8652800
202504,199614,1235083,1,0.0,N,WHITE HOUSE,36.47,-86.66,3628200,8639600
202504,199614,1235085,1,0.0,N,ERIN,36.32,-87.7,3619200,8742000
202504,199614,1235086,1,5.0,N,FREDONIA,36.5024,-87.22,3630144,8713200
202504,199614,1235087,1,4.0,E,CLARKSVILLE,36.53,-87.278,3631800,8716680
202504,199614,1235089,1,0.3,E,POMONA,36.0302,-87.3447,361812,8720682
202504,199614,1235090,1,2.77,ENE,FAIRVIEW,36.0001,-87.0771,3606,874626
202504,199614,1235092,1,3.39,NNW,FOREST HOME,36.027,-86.9472,361620,8656832
202504,199614,1235095,1,0.61,ENE,BELLEVUE,36.0746,-86.9206,364476,8655236
202504,199744,1235857,1,0.0,N,NASHVILLE METRO ARPT,36.13,-86.68,367800,8640800
202504,199744,1235859,1,0.0,N,SMYRNA ARPT,36.0,-86.52,3600,8631200
202504,199744,1235860,1,0.64,NW,BARNESVILLE,35.4352,-87.3894,3526112,8723364
202504,199744,1235861,1,1.18,NNE,NORTH XRDS,35.3356,-87.3416,3520136,8720496
202504,199744,1235862,1,1.0,ESE,LAWRENCEBURG,35.2445,-87.3136,3514670,8718816
202504,199614,1235096,1,1.0,S,HOHENWALD,35.5355,-87.57,3532130,8734200
202504,199614,1235097,1,3.0,SW,MT JULIET,36.1693,-86.558,3610158,8633480
202504,199614,1235099,1,0.0,N,WILLIAMSPORT,35.68,-87.22,3540800,8713200
202504,199614,1235101,1,1.11,WSW,TRIUNE,35.8648,-86.6888,3551888,8641328
202504,199614,1235102,1,1.0,NW,SPRING HILL,35.7602,-86.9426,3545612,8656556
202504,199614,1235104,1,8.0,WSW,LINDEN,35.5757,-87.9816,3534542,8758896
202504,199614,1235106,1,9.03,E,SUGAR HILL,35.5615,-87.66,3533690,8739600
202504,199614,1235107,1,0.0,N,HOHENWALD,35.55,-87.57,3533000,8734200
202504,199614,1235109,1,0.8,NW,CHARTERSVILLE,35.7279,-87.2804,3543674,8716824
202504,199614,1235110,1,0.0,N,WILLIAMSPORT,35.68,-87.22,3540800,8713200
202504,199614,1235111,1,4.0,W,SANTA FE,35.73,-87.2013,3543800,8712078
202504,199614,1235112,1,0.84,NW,SANTA FE,35.7397,-87.1389,3544382,878334
202504,199614,1235113,1,0.93,SE,FLY,35.769,-87.1405,3546140,878430
202504,199744,1235863,1,1.18,SSE,WEBBER CITY,35.3333,-87.2957,3519998,8717742
202504,199744,1235865,1,1.26,SSE,TRIUNE,35.8542,-86.6586,3551252,8639516
202504,199744,1235867,1,0.82,ESE,ROGANA,36.4447,-86.3168,3626682,8619008
202504,199744,1235869,1,6.0,NE,MC MINNVILLE,35.7414,-85.7044,3544484,8542264
202504,199744,1235871,1,0.1,W,TEMPERANCE HALL,36.0801,-85.9017,364806,8554102
202504,199614,1235114,1,0.77,NW,THETA,35.7891,-87.0578,3547346,873468
202504,199614,1235115,1,2.0,WSW,FRANKLIN,35.9089,-86.933,3554534,8655980
202504,199614,1235116,1,4.0,NE,SANTA FE,35.7709,-87.0796,3546254,874776
202504,199614,1235117,1,2.49,ENE,DE PRIEST BEND,35.7377,-87.7766,3544262,8746596
202504,199614,1235118,1,1.25,SSE,BEARDSTOWN,35.703,-87.8126,3542180,8748756
202504,199614,1235119,1,1.52,NW,CRAIGFIELD,35.9375,-87.1965,3556250,8711790
202504,199614,1235120,1,1.76,SW,ANTIOCH,36.0535,-86.6939,363210,8641634
202504,199614,1235121,1,2.0,S,MT JULIET,36.1711,-86.52,3610266,8631200
202504,199614,1235122,1,2.0,ENE,MT JULIET,36.2111,-86.4869,3612666,8629214
202504,199614,1235123,1,0.82,ENE,LIBERTY HILL,35.9848,-87.1566,3559088,879396
202504,199614,1235124,1,1.99,E,BINGHAM,35.9312,-86.9345,3555872,8656070
202504,199614,1235125,1,5.82,N,MALLORYS,36.0331,-86.7828,361986,8646968
202504,199744,1235872,1,1.83,ESE,BUMPUS MILLS,36.5896,-87.7896,3635376,8747376
202504,199744,1235873,1,2.0,N,LORETTO,35.109,-87.45,356540,8727000
202504,199614,1235126,1,4.0,NW,FRANKLIN,35.9609,-86.9506,3557654,8657036
202504,199614,1235127,1,5.82,N,MALLORYS,36.0331,-86.7828,361986,8646968
202504,199614,1235128,1,2.57,N,CENTER,35.3872,-87.4493,3523232,8726958
202504,199614,1235134,1,1.91,N,VINE,36.0573,-86.3648,363438,8621888
202504,199614,1235134,2,1.66,ENE,GREENWOOD,36.1614,-86.2038,369684,8612228
202504,199614,1235135,1,1.45,WNW,DEERFIELD,35.3085,-87.5036,3518510,8730216
202504,199614,1235135,2,1.39,WNW,DEERFIELD,35.3086,-87.5023,3518516,8730138
202504,199614,1235137,1,5.9,NNW,PIGEON ROOST,36.1759,-87.8983,3610554,8753898
202504,199614,1235140,1,0.0,N,MC EWEN,36.12,-87.63,367200,8737800
202504,199614,1235141,1,0.16,NE,MC EWEN,36.1219,-87.6283,367314,8737698
202504,199614,1235146,1,0.0,N,COLLINWOOD,35.18,-87.75,3510800,8745000
202504,199614,1235161,1,1.35,E,BUFFALO,35.8809,-87.8059,3552854,8748354
202504,199614,1235162,1,2.49,ENE,BUFFALO,35.8933,-87.7886,3553598,8747316
202504,199614,1235163,1,2.29,ENE,POPLAR GROVE,35.9869,-87.5599,3559214,8733594
202504,199614,1235164,1,0.0,N,DICKSON,36.08,-87.38,364800,8722800
202504,199614,1235165,1,3.0,SSW,BURNS,36.0099,-87.3406,36594,8720436
202504,199614,1235180,1,1.6,NNW,LIBERTY HILL,36.0014,-87.1807,3684,8710842
202504,199614,1235183,1,0.0,N,KINGSTON SPGS,36.1,-87.12,366000,877200
202504,199614,1235184,1,0.0,N,KINGSTON SPGS,36.1,-87.12,366000,877200
202504,199614,1235185,1,0.0,N,PEGRAM,36.1,-87.05,366000,873000
202504,199614,1235186,1,0.0,N,FAIRVIEW,35.98,-87.12,3558800,877200
202504,199614,1235187,1,1.08,NNE,BELLE MEADE,36.1138,-86.861,366828,8651660
202504,199614,1235188,1,0.71,SW,RICHLAND,36.1438,-86.8901,368628,8653406
202504,199614,1235189,1,0.59,SE,KINGSTON SPGS,36.0952,-87.1113,365712,876678
202504,199614,1235190,1,3.0,NW,INGLEWOOD,36.2507,-86.7681,3615042,8646086
202504,199614,1235191,1,1.14,NE,BORDEAUX,36.2119,-86.8358,3612714,8650148
202504,199614,1235192,1,1.0,NNW,BERRY HILL,36.1323,-86.7794,367938,8646764
202504,199614,1235193,1,2.72,ENE,MADISON,36.2696,-86.7278,3616176,8643668
202504,199614,1235195,1,0.52,W,OLD HICKORY,36.2597,-86.6593,3615582,8639558
202504,199614,1235197,1,1.7,SE,GOODLETTSVILLE,36.3032,-86.6977,3618192,8641862
202506,204411,1274431,1,0.89,NW,DANDRIDGE,36.03,-83.43,361800,8325800
202506,204411,1274432,1,0.56,E,JEFFERSON CITY,36.12,-83.47,367200,8328200
202506,204413,1274433,1,2.16,NW,NEW CANTON,36.54,-82.78,3632400,8246800
202506,204413,1274435,1,1.67,E,MC PHEETER BEND,36.48,-82.69,3628800,8241400
202504,199614,1235198,1,1.67,NNW,AMQUI,36.3014,-86.6939,3618084,8641634
202504,199614,1235199,1,0.0,N,(BNA)NASHVILLE METRO,36.13,-86.68,367800,8640800
202504,199614,1235200,1,0.71,WNW,ROCKLAND,36.3032,-86.6421,3618192,8638526
202504,199614,1235201,1,4.1,W,ROCKLAND,36.3058,-86.7032,3618348,8642192
202504,199614,1235202,1,0.32,WNW,ROCKLAND,36.3025,-86.6349,3618150,8638094
202504,199614,1235203,1,0.58,SSE,OLD HICKORY,36.2624,-86.6256,3615744,8637536
202504,199614,1235204,1,0.0,N,CROSS PLAINS,36.55,-86.7,3633000,8642000
202504,199614,1235205,1,2.0,ESE,HENDERSONVILLE,36.2689,-86.5868,3616134,8635208
202504,199614,1235206,1,1.0,S,HENDERSONVILLE,36.2655,-86.62,3615930,8637200
202504,199614,1235207,1,1.91,S,SHACKLE IS,36.3425,-86.6179,3620550,8637074
202504,199614,1235208,1,1.08,W,SAUNDERSVILLE,36.3307,-86.5894,3619842,8635364
202504,201393,1250523,1,5.0,W,BLACK OAK,36.48,-84.69,3628800,8441400
202504,199614,1235209,1,1.65,ESE,SHACKLE IS,36.3605,-86.5928,3621630,8635568
202504,199614,1235210,1,2.17,SSE,SHACKLE IS,36.3404,-86.6071,3620424,8636426
202504,199614,1235211,1,1.49,ENE,ROCKLAND,36.3081,-86.6052,3618486,8636312
202504,199614,1235212,1,1.16,SSW,SAUNDERSVILLE,36.3153,-86.58,3618918,8634800
202504,199614,1235213,1,1.58,SE,PEYTONA,36.352,-86.5025,3621120,8630150
202504,199614,1235214,1,1.53,SE,LIBERTY,36.4069,-86.4979,3624414,8629874
202504,199614,1235216,1,3.0,S,MT JULIET,36.1566,-86.52,369396,8631200
202504,199614,1235217,1,0.4,E,LAGUARDO,36.3003,-86.4428,3618018,8626568
202504,199614,1235218,1,2.02,SW,GALLATIN,36.3793,-86.4756,3622758,8628536
202504,199614,1235219,1,2.09,S,PEYTONA,36.3401,-86.5139,3620406,8630834
202504,199614,1235220,1,1.46,S,LA GUARDO,36.2789,-86.4298,3616734,8625788
202504,201394,1250527,1,2.35,NNE,ONEIDA,36.53,-84.5,3631800,8430000
202504,201395,1250528,1,2.88,WSW,UNION,36.06,-84.53,363600,8431800
202504,201395,1250529,1,2.23,E,GLADES,36.25,-84.74,3615000,8444400
202504,201395,1250530,1,1.12,E,HITCHCOX,35.57,-85.4,3534200,8524000
202504,201395,1250531,1,1.33,ENE,RICHARD CITY,34.99,-85.73,3459400,8543800
202504,199614,1235221,1,1.74,SW,CASTALIAN SPGS,36.3812,-86.3409,3622872,8620454
202504,199614,1235222,1,3.37,E,CASTALIAN SPGS,36.398,-86.2595,3623880,8615570
202504,199614,1235223,1,1.51,SSE,OAKLAND,36.2507,-86.3372,3615042,8620232
202504,199614,1235225,1,0.49,E,HARTSVILLE,36.4006,-86.1612,3624036,869672
202504,199614,1235226,1,2.51,E,BEECH GROVE,36.4264,-86.0556,3625584,863336
202504,199614,1235227,1,0.0,N,HARTSVILLE,36.4,-86.17,3624000,8610200
202504,199614,1235228,1,0.0,N,RED BOILING SPGS,36.53,-85.85,3631800,8551000
202504,199614,1235229,1,1.06,SSW,MONTEAGLE,35.2363,-85.8387,3514178,8550322
202504,199614,1235229,2,0.51,SSE,WHITE CITY,35.2438,-85.7152,3514628,8542912
202504,199614,1235230,1,1.86,SE,FIVE PTS,35.0329,-87.2945,351974,8717670
202504,199614,1235231,1,4.86,E,FALLRIVER,35.1352,-87.1343,358112,878058
202504,201395,1250532,1,1.33,WSW,SOUTH PITTSBURG,35.02,-85.72,351200,8543200
202504,201395,1250533,1,2.98,SSW,OAK RIDGE,35.98,-84.29,3558800,8417400
202504,201395,1250534,1,1.49,SSW,SOUTH PITTSBURG,35.01,-85.71,35600,8542600
202504,201395,1250535,1,2.82,SSE,HANNA,35.99,-84.31,3559400,8418600
202504,201395,1250536,1,0.69,S,OAK RIDGE,36.01,-84.27,36600,8416200
202504,201395,1250537,1,0.89,NW,OLD CUMBERLAND,35.56,-85.39,3533600,8523400
202504,199614,1235233,1,1.03,W,MONTEAGLE,35.2484,-85.8481,3514904,8550886
202504,199614,1235233,2,0.87,W,WHITE CITY,35.252,-85.7352,3515120,8544112
202504,199614,1235234,1,0.41,E,BUFFALO,35.8799,-87.8227,3552794,8749362
202504,199614,1235234,2,3.0,ENE,BUFFALO,35.8962,-87.7803,3553772,8746818
202504,199614,1235235,1,1.56,S,DICKSON,36.0576,-87.3831,363456,8722986
202504,199614,1235235,2,1.38,S,DICKSON,36.0601,-87.3777,363606,8722662
202504,199614,1235375,1,5.72,WNW,MODEL,36.676,-88.068,3640560,884080
202504,199614,1235375,2,1.58,ENE,TOBACCOPORT,36.661,-87.855,3639660,8751300
202504,199614,1235375,3,1.82,SE,TOBACCOPORT,36.632,-87.856,3637920,8751360
202504,199614,1235375,4,6.76,NNE,LEGATE,36.636,-87.642,3638160,8738520
202504,199614,1235375,5,3.95,SE,CUMBERLAND CITY,36.367,-87.592,3622020,8735520
202504,199614,1235375,6,8.96,SSE,FT HENRY,36.354,-87.982,3621240,8758920
202504,199614,1235375,7,1.93,WNW,FT HENRY,36.491,-88.052,3629460,883120
202504,199614,1235376,1,5.72,WNW,MODEL,36.676,-88.068,3640560,884080
202504,199614,1235376,2,1.58,ENE,TOBACCOPORT,36.661,-87.855,3639660,8751300
202504,199614,1235376,3,1.82,SE,TOBACCOPORT,36.632,-87.856,3637920,8751360
202504,199614,1235376,4,6.76,NNE,LEGATE,36.636,-87.642,3638160,8738520
202504,199614,1235376,5,3.95,SE,CUMBERLAND CITY,36.367,-87.592,3622020,8735520
202504,199614,1235376,6,8.96,SSE,FT HENRY,36.354,-87.982,3621240,8758920
202504,199614,1235376,7,1.93,WNW,FT HENRY,36.491,-88.052,3629460,883120
202504,199614,1235381,1,2.59,N,SPRING HILL,36.367,-87.592,3622020,8735520
202504,199614,1235381,2,1.06,NE,SPRING HILL,36.342,-87.588,3620520,8735280
202504,199614,1235381,3,3.86,NE,ELLIS MILLS,36.334,-87.515,3620040,8730900
202504,199614,1235381,4,3.1,ESE,YELLOW CREEK,36.256,-87.523,3615360,8731380
202504,199614,1235381,5,1.21,SSE,SILVERTON,36.203,-87.665,3612180,8739900
